Site Folder,URL,Multimodal_Decision,Image Phish Score,Image_Decision,Text Phish Score,Text_Decision,Image Features,Text Features,Fused Features
flopseptum.com_duplicate,https://flopseptum.com/ch/CHASE/vbv.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=95&id=502696885&SERVID=Service_Login_&_Authentication=9b5665210ea3efd194935831cb01b3cc9c5b0a7f,phishing,1.00,1,0.41,0,1.00|1.00|0.85|1.00|1.00|0.00|1.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.41,0.2221|0.2221|0.1888|0.2221|0.2221|0.0000|0.2221|0.1555|0.0011|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.0000|0.0000|0.0000|0.0000|0.2038|0.2038|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0832
online-chase.com,https://online-chase.com/chase/index.php?app-token=b+dhc36ea182gf750j4+9i27bLrBFGOSg+k+oP+wfX3NK4paaAI+E5H++wYu6mZg+S9JMCT1D841207162774,phishing,1.00,1,0.70,1,1.00|1.00|0.85|1.00|1.00|0.00|1.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.2221|0.2221|0.1888|0.2221|0.2221|0.0000|0.2221|0.1555|0.0010|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.1416|0.1416|0.0000|0.0000|0.1416|0.1416|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0991
altaja.com.py,http://altaja.com.py/thecrowngroup/tcwoodinc/u.php,phishing,1.00,1,0.41,0,1.00|1.00|0.85|1.00|1.00|1.00|0.00|0.70|0.02|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.41,0.2221|0.2221|0.1888|0.2221|0.2221|0.2221|0.0000|0.1555|0.0047|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.0000|0.0000|0.0000|0.0000|0.2038|0.2038|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0832
megahotel.com.my,https://megahotel.com.my/stonerxxx/secure07a.chase.com/home/res/post1.php,phishing,1.00,1,0.24,0,1.00|1.00|0.85|1.00|1.00|1.00|1.00|0.70|0.01|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.24,0.2117|0.2117|0.1799|0.2117|0.2117|0.2117|0.2117|0.1482|0.0018|0.0000|0.2117|0.1799|0.2117|0.0000|0.2117|0.0000|0.0000|0.0000|0.0000|0.2916|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0706
orion.beonww.com,https://orion.beonww.com/support/avisosfacturas/endsonly/,phishing,1.00,1,0.24,0,1.00|1.00|0.85|1.00|1.00|0.00|1.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.24,0.2221|0.2221|0.1888|0.2221|0.2221|0.0000|0.2221|0.1555|0.0011|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.0000|0.0000|0.0000|0.0000|0.2916|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0706
crosbyms.xyz,https://crosbyms.xyz/Admin/docusign17/,phishing,1.00,1,0.20,0,1.00|1.00|0.85|1.00|1.00|1.00|1.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.20,0.2117|0.2117|0.1799|0.2117|0.2117|0.2117|0.2117|0.1482|0.0010|0.0000|0.2117|0.1799|0.2117|0.0000|0.2117|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000
www.desjardins.pret-mutuel.com,https://www.desjardins.pret-mutuel.com/accweb.mouv.desjardins.com/identifiantunique/identificatione967.php,phishing,1.00,1,0.33,0,1.00|1.00|0.85|1.00|1.00|0.00|1.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.33,0.2221|0.2221|0.1888|0.2221|0.2221|0.0000|0.2221|0.1555|0.0009|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.0000|0.0000|0.2853|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0927
u863454sfx.ha004.t.justns.ru,https://u863454sfx.ha004.t.justns.ru/gesb/CA30/553d45828474d873820ae8b03c65239f/,phishing,1.00,1,0.41,0,1.00|1.00|0.85|1.00|1.00|0.00|1.00|0.70|0.01|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.41,0.2221|0.2221|0.1888|0.2221|0.2221|0.0000|0.2221|0.1555|0.0017|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.0000|0.0000|0.0000|0.0000|0.2038|0.2038|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0832
docusigncansignatureadmin.weebly.com,https://docusigncansignatureadmin.weebly.com/,phishing,1.00,1,0.41,0,1.00|1.00|0.85|1.00|1.00|0.00|1.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.41,0.2221|0.2221|0.1888|0.2221|0.2221|0.0000|0.2221|0.1555|0.0009|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.0000|0.0000|0.0000|0.0000|0.2038|0.2038|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0832
bodyshopsnellville.xyz,https://bodyshopsnellville.xyz/case/rdchamail/surf3.php,phishing,1.00,1,0.49,0,1.00|1.00|0.85|1.00|1.00|0.00|1.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.49,0.2221|0.2221|0.1888|0.2221|0.2221|0.0000|0.2221|0.1555|0.0011|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.2004|0.2004|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0986
credit-agrcole.serveirc.com,https://credit-agrcole.serveirc.com/90cb2236bc613ab1ef06b5cdaf1b313d,phishing,1.00,1,0.53,1,1.00|1.00|0.85|1.00|1.00|0.00|1.00|0.70|0.01|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.53,0.2221|0.2221|0.1888|0.2221|0.2221|0.0000|0.2221|0.1555|0.0016|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.0000|0.0000|0.1655|0.0000|0.1655|0.1655|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0882
paytolink.co_duplicate,http://paytolink.co/enol,phishing,1.00,1,0.20,0,1.00|1.00|0.85|1.00|1.00|1.00|0.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.20,0.2221|0.2221|0.1888|0.2221|0.2221|0.2221|0.0000|0.1555|0.0008|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000
het-impp11.com_duplicate,http://het-impp11.com/servi-mail-pro-webb111928270383jksddkjsdjks191171927282827383322/b32eb9b4e80af65ebc22006e39e5db9d/sms2.html,benign,0.00,0,0.33,0,1.00|0.00|0.68|0.00|0.00|0.00|0.00|0.50|0.00|0.00|1.00|0.00|0.00|0.00|0.00,0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.33,0.4250|0.0000|0.2890|0.0000|0.0000|0.0000|0.0000|0.2125|0.0009|0.0000|0.4250|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2853|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0927
nortiainteriors.com.au,http://nortiainteriors.com.au/wp-content/plugins/fresco-master/js/439a587e72e3971f8915cf45444427d8/way.php,phishing,1.00,1,1.07,1,1.00|1.00|0.85|1.00|1.00|0.00|0.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,1.00|1.00|0.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.07,0.2342|0.2342|0.1991|0.2342|0.2342|0.0000|0.0000|0.1639|0.0004|0.0000|0.2342|0.1991|0.2342|0.0000|0.2342|0.1209|0.1209|0.0000|0.1209|0.1209|0.1209|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1300
operabythelake.com,http://operabythelake.com/remi/daum/daum.html,phishing,1.00,1,0.70,1,1.00|1.00|0.85|1.00|1.00|1.00|0.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.2221|0.2221|0.1888|0.2221|0.2221|0.2221|0.0000|0.1555|0.0007|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.1416|0.1416|0.0000|0.0000|0.1416|0.1416|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0991
qa.enel.folha.bestserviceit.com.br,http://qa.enel.folha.bestserviceit.com.br/account/login?returnurl=/,phishing,1.00,1,0.35,0,1.00|1.00|0.85|1.00|1.00|1.00|0.00|0.70|0.01|0.00|1.00|0.85|1.00|0.00|1.00,1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.35,0.2221|0.2221|0.1888|0.2221|0.2221|0.2221|0.0000|0.1555|0.0030|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.2061|0.0000|0.0000|0.0000|0.2061|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0713
arrowsurfandsport.com,http://arrowsurfandsport.com/jcroofinginc/jcroofinginc/u.php,phishing,1.00,1,0.53,1,1.00|1.00|0.85|1.00|1.00|1.00|0.00|0.70|0.02|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.53,0.2221|0.2221|0.1888|0.2221|0.2221|0.2221|0.0000|0.1555|0.0047|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.0000|0.0000|0.1655|0.0000|0.1655|0.1655|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0882
chase.basefabsystems.xyz,http://chase.basefabsystems.xyz/,phishing,1.00,1,0.70,1,1.00|1.00|0.85|1.00|1.00|1.00|0.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.2221|0.2221|0.1888|0.2221|0.2221|0.2221|0.0000|0.1555|0.0010|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.1416|0.1416|0.0000|0.0000|0.1416|0.1416|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0991
thekcic.com,http://thekcic.com/DHL/@@@@/?email=andrea_graham@discovery.com,phishing,1.00,1,1.07,1,1.00|1.00|0.85|1.00|1.00|1.00|0.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,1.00|1.00|0.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.07,0.2221|0.2221|0.1888|0.2221|0.2221|0.2221|0.0000|0.1555|0.0010|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.1209|0.1209|0.0000|0.1209|0.1209|0.1209|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1300
lastochka141.ru,https://lastochka141.ru/wp-admin/online/chaseonline/Identification.php,phishing,1.00,1,0.24,0,1.00|1.00|0.85|1.00|1.00|1.00|1.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.24,0.2117|0.2117|0.1799|0.2117|0.2117|0.2117|0.2117|0.1482|0.0006|0.0000|0.2117|0.1799|0.2117|0.0000|0.2117|0.0000|0.0000|0.0000|0.0000|0.2916|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0706
ip97.ip-54-36-17.eu_duplicate,http://ip97.ip-54-36-17.eu/voice/login.html,phishing,1.00,1,0.70,1,1.00|1.00|0.85|1.00|1.00|1.00|0.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.2221|0.2221|0.1888|0.2221|0.2221|0.2221|0.0000|0.1555|0.0009|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.1416|0.1416|0.0000|0.0000|0.1416|0.1416|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0991
www.voipoid.com,http://www.voipoid.com/telekom,phishing,1.00,1,0.35,0,1.00|1.00|0.85|1.00|1.00|1.00|0.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.35,0.2221|0.2221|0.1888|0.2221|0.2221|0.2221|0.0000|0.1555|0.0004|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.2061|0.0000|0.0000|0.0000|0.2061|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0713
remboursementimpotsgouvfr2020.u855764qk9.ha004.t.justns.ru_duplicate,http://remboursementimpotsgouvfr2020.u855764qk9.ha004.t.justns.ru/Particuliers-gouv/impots-gouv-2020/sms.html,benign,0.00,0,0.33,0,1.00|0.00|0.68|0.00|0.00|0.00|0.00|0.50|0.00|0.00|1.00|0.00|0.00|0.00|0.00,0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.33,0.4250|0.0000|0.2890|0.0000|0.0000|0.0000|0.0000|0.2125|0.0009|0.0000|0.4250|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2853|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0927
chase.basefabsystems.xyz_duplicate,https://chase.basefabsystems.xyz/,phishing,1.00,1,0.70,1,1.00|1.00|0.85|1.00|1.00|1.00|1.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.2117|0.2117|0.1799|0.2117|0.2117|0.2117|0.2117|0.1482|0.0009|0.0000|0.2117|0.1799|0.2117|0.0000|0.2117|0.1416|0.1416|0.0000|0.0000|0.1416|0.1416|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0991
cfspart.impots.gouv.fr-portail.loginaccess.remboursement.ssx.u858894r9y.ha004.t.justns.ru,http://cfspart.impots.gouv.fr-portail.loginaccess.remboursement.ssx.u858894r9y.ha004.t.justns.ru/impots-gouv/le/dossier/fr/,benign,0.00,0,0.20,0,1.00|0.00|0.67|0.00|0.00|0.00|0.00|0.50|0.00|0.00|1.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.20,0.4266|0.0000|0.2838|0.0000|0.0000|0.0000|0.0000|0.2133|0.0008|0.0000|0.4266|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000
donnash.us,http://donnash.us/,phishing,1.00,1,0.24,0,1.00|1.00|0.85|1.00|1.00|0.00|0.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.24,0.2342|0.2342|0.1991|0.2342|0.2342|0.0000|0.0000|0.1639|0.0007|0.0000|0.2342|0.1991|0.2342|0.0000|0.2342|0.0000|0.0000|0.0000|0.0000|0.2916|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0706
karim-gawad.com_duplicate,https://karim-gawad.com/wp-admin/css/colors/coffee/db/emiratee.htm,phishing,1.00,1,0.72,1,1.00|1.00|0.85|1.00|1.00|1.00|1.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,0.00|1.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.72,0.2117|0.2117|0.1799|0.2117|0.2117|0.2117|0.2117|0.1482|0.0009|0.0000|0.2117|0.1799|0.2117|0.0000|0.2117|0.0000|0.1411|0.1411|0.0000|0.1411|0.1411|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1017
www.seyc.co,https://www.seyc.co/support4/info/credit-6/dae610de73a751af23dad2cf9b3b4320/,phishing,1.00,1,0.53,1,1.00|1.00|0.85|1.00|1.00|0.00|1.00|0.70|0.01|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.53,0.2221|0.2221|0.1888|0.2221|0.2221|0.0000|0.2221|0.1555|0.0016|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.0000|0.0000|0.1655|0.0000|0.1655|0.1655|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0882
celensecurity.com,https://celensecurity.com/chase/CHASE/billing.php?SERVID=Service_Login_&amp;_Authentication=e1d54935dafb5525d30b69bb051c481993ae2e98,phishing,1.00,1,0.41,0,1.00|1.00|0.85|1.00|1.00|0.00|1.00|0.70|0.01|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.41,0.2221|0.2221|0.1888|0.2221|0.2221|0.0000|0.2221|0.1555|0.0017|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.0000|0.0000|0.0000|0.0000|0.2038|0.2038|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0832
ae-ec.zapto.org,https://ae-ec.zapto.org/z/ish.php?Email=abuse@example.com,phishing,1.00,1,0.70,1,1.00|1.00|0.85|1.00|1.00|1.00|1.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.2117|0.2117|0.1799|0.2117|0.2117|0.2117|0.2117|0.1482|0.0006|0.0000|0.2117|0.1799|0.2117|0.0000|0.2117|0.1416|0.1416|0.0000|0.0000|0.1416|0.1416|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0991
yadadikh.com,http://yadadikh.com/jay/D2017HL/u.php,phishing,1.00,1,0.53,1,1.00|1.00|0.85|1.00|1.00|1.00|0.00|0.70|0.03|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.53,0.2221|0.2221|0.1888|0.2221|0.2221|0.2221|0.0000|0.1555|0.0056|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.0000|0.0000|0.1655|0.0000|0.1655|0.1655|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0882
shophairproduct.com_duplicate,http://shophairproduct.com/wp-content/themes/twentyfifteen/genericons/IMG,phishing,1.00,1,0.20,0,1.00|1.00|0.85|1.00|1.00|0.00|0.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.20,0.2342|0.2342|0.1991|0.2342|0.2342|0.0000|0.0000|0.1639|0.0010|0.0000|0.2342|0.1991|0.2342|0.0000|0.2342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000
thekcic.com_duplicate,http://thekcic.com/DHL/@@@@/?email=,phishing,1.00,1,1.07,1,1.00|1.00|0.85|1.00|1.00|1.00|0.00|0.70|0.00|0.00|1.00|0.85|1.00|0.00|1.00,1.00|1.00|0.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.07,0.2221|0.2221|0.1888|0.2221|0.2221|0.2221|0.0000|0.1555|0.0010|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.1209|0.1209|0.0000|0.1209|0.1209|0.1209|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1300
yenikomshian.org,http://yenikomshian.org/Ehsmomentum/jcroofingin/u.php,phishing,1.00,1,0.53,1,1.00|1.00|0.85|1.00|1.00|1.00|0.00|0.70|0.02|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.53,0.2221|0.2221|0.1888|0.2221|0.2221|0.2221|0.0000|0.1555|0.0047|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.0000|0.0000|0.1655|0.0000|0.1655|0.1655|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0882
u7540644xe.ha004.t.justns.ru,http://u7540644xe.ha004.t.justns.ru/agg/espace/,phishing,1.00,1,0.24,0,1.00|1.00|0.85|1.00|1.00|0.00|0.00|0.70|0.01|0.00|1.00|0.85|1.00|0.00|1.00,0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.24,0.2342|0.2342|0.1991|0.2342|0.2342|0.0000|0.0000|0.1639|0.0021|0.0000|0.2342|0.1991|0.2342|0.0000|0.2342|0.0000|0.0000|0.0000|0.0000|0.2916|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0706
www.ohram.org_duplicate,http://www.ohram.org/public/images/attributes/Rembour/667f5/sms2.html,benign,0.00,0,0.20,0,1.00|0.00|0.68|0.00|0.00|0.00|0.00|0.50|0.00|0.00|1.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.20,0.4250|0.0000|0.2890|0.0000|0.0000|0.0000|0.0000|0.2125|0.0009|0.0000|0.4250|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000
auslaufen.com,https://auslaufen.com/wp-activate/home/access0.php?sslchannel=true&amp;sessionid==iaTYN5CY7HSq2w8Srg1R19R3CkIpamaqfzr4bLxDPl7JIO2UG4s1yKlU7Et0E0rxn6iNilhm0tQjhQLO,phishing,1.00,1,0.70,1,1.00|1.00|0.85|1.00|1.00|1.00|1.00|0.70|0.01|0.00|1.00|0.85|1.00|0.00|1.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.2117|0.2117|0.1799|0.2117|0.2117|0.2117|0.2117|0.1482|0.0019|0.0000|0.2117|0.1799|0.2117|0.0000|0.2117|0.1416|0.1416|0.0000|0.0000|0.1416|0.1416|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0991
u785034cf8.ha004.t.justns.ru,http://u785034cf8.ha004.t.justns.ru/impots.gouv.fr/espace/,benign,0.00,0,0.20,0,1.00|0.00|0.68|0.00|0.00|0.00|0.00|0.50|0.00|0.00|1.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.20,0.4247|0.0000|0.2902|0.0000|0.0000|0.0000|0.0000|0.2123|0.0009|0.0000|0.4247|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000
secure07b-chase-login.xyz,http://secure07b-chase-login.xyz/chase.com-web-auth-dashboard-dashboard-overviewAccounts-overview-index/,phishing,1.00,1,0.49,0,1.00|1.00|0.85|1.00|1.00|1.00|0.00|0.70|0.01|0.00|1.00|0.85|1.00|0.00|1.00,1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.49,0.2221|0.2221|0.1888|0.2221|0.2221|0.2221|0.0000|0.1555|0.0019|0.0000|0.2221|0.1888|0.2221|0.0000|0.2221|0.2004|0.2004|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0986
web-rechungbetrag-domain.de,http://web-rechungbetrag-domain.de/WWW.T-ONLINE.DE-TELEKOM-2016/login.idm.telekom.com/toid/mein-suport.html,benign,0.00,0,0.49,0,1.00|0.00|0.64|0.00|0.00|0.00|0.00|0.50|0.00|0.00|1.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.49,0.4290|0.0000|0.2756|0.0000|0.0000|0.0000|0.0000|0.2145|0.0015|0.0000|0.4290|0.0000|0.0000|0.0000|0.0000|0.2004|0.2004|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0986
nireuhzuz.net_duplicate,http://nireuhzuz.net/IMPOTS-GOUV/FR-FR6963IMPOTSGOUV4/260727d91e326fbd68b5e86ac33e3957,benign,0.00,0,0.20,0,1.00|0.00|0.67|0.00|0.00|0.00|0.00|0.50|0.00|0.00|1.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.20,0.4266|0.0000|0.2838|0.0000|0.0000|0.0000|0.0000|0.2133|0.0008|0.0000|0.4266|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000
samridhieducation.com,https://samridhieducation.com/plotter/onliner/tellerkom,phishing,0.00,0,0.70,1,1.00|0.00|0.66|0.00|0.00|0.00|1.00|0.50|0.00|0.00|1.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.3646|0.0000|0.2408|0.0000|0.0000|0.0000|0.3646|0.1823|0.0004|0.0000|0.3646|0.0000|0.0000|0.0000|0.0000|0.1416|0.1416|0.0000|0.0000|0.1416|0.1416|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0991
www.incut.xyz,http://www.incut.xyz/uwkte/,benign,0.00,0,0.20,0,1.00|0.00|0.66|0.00|0.00|0.00|0.00|0.50|0.01|0.00|1.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.20,0.4269|0.0000|0.2826|0.0000|0.0000|0.0000|0.0000|0.2135|0.0030|0.0000|0.4269|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000
