Site Folder,url,Multimodal_Decision,Image Phish Score,Image_Decision,Text Phish Score,Text_Decision,Image Features,Text Features,Fused Features
rooms-air.bnb-ae.properties,https://rooms-air.bnb-ae.properties/rooms/3669605/CHM2R9UO1AS/,benign,0.0,0,0.37,0,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.37,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4791|0.0000|0.4791|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1758
steamhacker.uw.hu,http://steamhacker.uw.hu/index.html,benign,0.0,0,0.35,0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.35,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4808|0.0000|0.0000|0.0000|0.4808|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1664
plataforma-segwra-bnonline1.com,http://plataforma-segwra-bnonline1.com/BNWeb/lnicio/,phishing,0.0,0,0.82,1,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.82,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2937|0.2937|0.2937|0.0000|0.2937|0.2937|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2423
my-ee-uk.com_duplicate,https://my-ee-uk.com/login.php?securessl=true&sessionid=f01f18eaec89816094bc3868f662d236,phishing,0.0,0,0.7,1,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2312
btlntraneti.com_duplicate,https://btlntraneti.com/login/index2.php,benign,0.0,0,0.37,0,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.37,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4791|0.0000|0.4791|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1758
geaswer.com,https://geaswer.com/square/,phishing,0.0,0,0.7,1,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2312
login.blockchains.getfree-ethereum-org.ga,http://login.blockchains.getfree-ethereum-org.ga/,phishing,0.0,0,1.07,1,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.07,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2821|0.2821|0.0000|0.2821|0.2821|0.2821|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3033
ferdowskhabar.com,http://ferdowskhabar.com/images/upload/indexer/aol.html,benign,0.0,0,0.41,0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.41,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4756|0.4756|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1940
pistolclothing.com.au,https://pistolclothing.com.au/system/nitro/server/update/index.php?userid=tcanella@eqhs.org,benign,0.0,0,0.2,0,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.20,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.7000
somnatros.com,http://somnatros.com/wud/web/verify/webmail,benign,0.0,0,0.49,0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.49,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4675|0.4675|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2300
www.ee-accountinfo.net,http://www.ee-accountinfo.net/account/,benign,0.0,0,0.35,0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.35,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4808|0.0000|0.0000|0.0000|0.4808|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1664
purnellcjones.com,http://purnellcjones.com/Karen%20washburn%20Square,phishing,0.0,0,0.7,1,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2312
ee-billinginsupport.com_duplicate,https://ee-billinginsupport.com/ee,benign,0.0,0,0.35,0,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.35,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4808|0.0000|0.0000|0.0000|0.4808|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1664
williamgeoffrey.com,https://williamgeoffrey.com/index2.php?cmd=3Dlogin_submit&id=3D4d2adf496a3e=,phishing,0.0,0,0.7,1,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2312
ee-billingsupports.com,https://ee-billingsupports.com/ee/account,benign,0.0,0,0.35,0,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.35,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4808|0.0000|0.0000|0.0000|0.4808|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1664
sparkasse-musterstadt.if-einblick.de_duplicate,http://sparkasse-musterstadt.if-einblick.de/,benign,0.0,0,0.64,1,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.64,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3334|0.0000|0.3334|0.0000|0.3334|0.3334|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2127
www.packmedica.com,https://www.packmedica.com/wp-admin/includes/tv/,benign,0.0,0,0.24,0,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.24,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.6804|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1646
renovacaodedispositivo.com,https://renovacaodedispositivo.com/caixa.php,phishing,0.0,0,0.7,1,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2312
ee.ref3176.co.uk,https://ee.ref3176.co.uk/unpaid/billing/login.php?securessl=true&sessionid=f01f18eaec89816094bc3868f662d236,phishing,0.0,0,0.7,1,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2312
www.7d-textile.com,http://www.7d-textile.com/we/bm/ai/l/,benign,0.0,0,0.49,0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.49,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4675|0.4675|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2300
steamproxy.net,https://steamproxy.net/id/FOTF,benign,0.0,0,0.41,0,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.41,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4756|0.4756|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1940
www.portalzonasegura-viabcp.pe-home.com,http://www.portalzonasegura-viabcp.pe-home.com/app/template/login/waiting.php,benign,0.0,0,0.41,0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.41,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4756|0.4756|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1940
ee-accountinfo-secure.com_duplicate,https://ee-accountinfo-secure.com/verify.php?sslchannel=true&sessionid=UclgyTHlg5HSiS2Ua12LcPmv8R4lw84kfUJ7pDtkIOISs66UUoplp1gZMsVXMTqwAIEAGl4YSGS7LQJoyWzTqNXhudKkkp7QytZBDrlYMbyKxInu81fw6JtRVPCmxrOxmV,benign,0.0,0,0.37,0,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.37,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4791|0.0000|0.4791|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1758
webmail.securescs.com,http://webmail.securescs.com/,benign,0.0,0,0.2,0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.20,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.7000
basundhara.org.in,https://basundhara.org.in/csss/blockchain/index.html,phishing,0.0,0,0.7,1,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2312
webmail.sauthsec.com_duplicate,http://webmail.sauthsec.com/yt/login.php,benign,0.0,0,0.57,1,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.57,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.6068|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3489
rubenjay.com_duplicate,http://rubenjay.com/.well-known/pki-validation/bancor/ac9fde078a4e9418a9baaf5c494bff66/,benign,0.0,0,0.24,0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.24,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.6804|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1646
novo-acesso.segurowebmail.ml,http://novo-acesso.segurowebmail.ml/aplicativo/home/webApps_AplicationConfirmationNick.php,phishing,0.0,0,1.07,1,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.07,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2821|0.2821|0.0000|0.2821|0.2821|0.2821|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3033
wereldpas-vervang.com,http://wereldpas-vervang.com/panelx.php,phishing,0.0,0,0.7,1,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2312
basundhara.org.in_duplicate,https://basundhara.org.in/csss/blockchain/verify.html,phishing,0.0,0,0.7,1,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.70,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.3304|0.3304|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2312
www.cooperativabetania.org,http://www.cooperativabetania.org/sp/?AUTH_TOKEN=043d71f5d0d835429253abcb2157c226&cur=home,benign,0.0,0,0.24,0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.24,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.6804|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1646
magictransusa.com,http://magictransusa.com/online.bdo.com/security/verify/login.php?josso_back_to=https://online.bdo.com.ph/sso/josso_security_check,benign,0.0,0,0.53,1,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.53,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3863|0.0000|0.3863|0.3863|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2059
enchantedcreations.co.za,http://enchantedcreations.co.za/wp-content/plugins/alaskausa.org/,benign,0.0,0,0.24,0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.24,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.6804|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1646
nw-industries.co.id,http://nw-industries.co.id/wps/cp_webmail,phishing,0.0,0,0.99,1,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.99,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3135|0.3135|0.3135|0.3135|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3110
inicio-zonasegvraa1bn.xyz,https://inicio-zonasegvraa1bn.xyz/,phishing,0.0,0,0.82,1,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.82,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2937|0.2937|0.2937|0.0000|0.2937|0.2937|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2423
brnetworkl.com,https://brnetworkl.com/account/services/login/index2.php,benign,0.0,0,0.37,0,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.37,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4791|0.0000|0.4791|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1758
www.signinsupport.com,http://www.signinsupport.com/aol-mail-login,benign,0.0,0,0.53,1,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.53,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3863|0.0000|0.3863|0.3863|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2059
trainingcanine.ga,https://trainingcanine.ga/sharedoxCOVID19/1/sf8743rg387efg9823983.html?cmd=login_submit&id=ec839228b104cb8228c637372f66d761ec839228b104cb8228c637372f66d761&session=ec839228b104cb8228c637372f66d761ec839228b104cb8228c637372f66d761,phishing,0.0,0,0.82,1,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.82,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2937|0.2937|0.2937|0.0000|0.2937|0.2937|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2423
www.mkontakt.az,http://www.mkontakt.az/wp-content/Webmail/webmail.php,phishing,0.0,0,0.87,1,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.87,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3614|0.3614|0.0000|0.3614|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3133
myee.submit-id.com,http://myee.submit-id.com/ee,benign,0.0,0,0.35,0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.35,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4808|0.0000|0.0000|0.0000|0.4808|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1664
wwwbcpizonasegvrasbeta-viabcpi1.com,https://wwwbcpizonasegvrasbeta-viabcpi1.com/iniciar-sesion,benign,0.0,0,0.2,0,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.20,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.7000
en.home.gb-bt.com,https://en.home.gb-bt.com/bill-payment/,phishing,0.0,0,1.07,1,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|1.00|0.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.07,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2821|0.2821|0.0000|0.2821|0.2821|0.2821|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.3033
payments-myee.com_duplicate,https://payments-myee.com/account/index?ac=ee,benign,0.0,0,0.35,0,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.35,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4808|0.0000|0.0000|0.0000|0.4808|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1664
zonaseguraweblbetavialbcp.com,https://zonaseguraweblbetavialbcp.com/iniciar-sesion,benign,0.0,0,0.41,0,0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.41,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2683|0.1342|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.4756|0.4756|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1940
